,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
33270,3,2,5,0.6,0.7,0.8,0.7,0.4,0.6,0.8,0.5,0.6,0.7,0.8,0.5
162590,9,6,15,0.6,0.7,0.8,0.8,0.6,0.5,0.8,0.7,0.5,0.8,0.8,0.8
245203,3,2,5,0.6,0.7,0.8,0.8,0.4,0.7,0.8,0.5,0.7,0.9,0.8,0.9
123676,3,2,5,0.6,0.8,0.8,0.9,0.6,0.7,0.8,0.5,0.8,0.7,0.8,0.8
162840,3,2,5,0.6,0.6,0.8,0.2,0.6,0.4,0.8,0.7,0.7,0.5,0.8,0.9
262169,3,2,5,0.6,0.7,0.8,0.7,0.5,0.7,0.8,0.6,0.7,0.4,0.8,0.4
123724,3,2,5,0.6,0.5,0.8,0.8,0.4,0.6,0.8,0.6,0.5,0.7,0.8,0.2
71183,3,2,5,0.6,0.9,0.8,0.8,0.5,0.7,0.8,0.9,0.6,0.5,0.8,1.0
163329,3,2,5,0.6,0.7,0.8,0.6,0.5,0.6,0.8,0.5,0.8,0.8,0.8,0.8
190480,3,2,5,0.6,0.8,0.8,1.0,0.6,0.6,0.8,0.5,0.9,1.0,0.8,0.9
205843,6,4,10,0.6,0.7,0.8,0.7,0.7,0.6,0.8,0.2,0.7,0.8,0.8,0.7
34501,3,2,5,0.6,0.5,0.8,0.7,0.5,0.6,0.8,0.7,0.7,0.5,0.8,1.0
151790,3,2,5,0.6,0.9,0.8,0.5,0.6,0.7,0.8,0.4,0.8,0.8,0.8,0.5
246175,3,2,5,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.5,0.7,0.8,0.8,0.9
203280,6,4,10,0.6,0.4,0.8,0.9,0.7,0.7,0.8,0.5,0.8,0.4,0.8,0.6
31006,3,2,5,0.6,0.6,0.8,0.8,0.5,0.8,0.8,0.7,0.7,0.9,0.8,1.0
260108,3,2,5,0.6,0.7,0.8,1.0,0.7,0.9,0.8,0.5,0.8,0.8,0.8,0.9
274979,3,2,5,0.6,0.6,0.8,1.0,0.6,0.6,0.8,0.7,0.7,0.8,0.8,1.0
249848,3,2,5,0.6,0.9,0.8,0.6,0.4,0.6,0.8,0.8,0.5,0.8,0.8,0.8
201783,9,6,15,0.6,0.6,0.8,0.4,0.5,0.5,0.8,0.7,0.4,0.6,0.8,0.1
138867,3,2,5,0.6,0.7,0.8,0.6,0.6,0.7,0.8,0.4,0.5,0.5,0.8,0.5
84201,3,2,5,0.6,0.7,0.8,0.3,0.7,0.6,0.8,0.3,0.7,0.5,0.8,0.8
138906,3,2,5,0.6,0.6,0.8,0.6,0.5,0.7,0.8,0.4,0.7,0.6,0.8,0.4
74689,3,2,5,0.6,0.6,0.8,0.8,0.4,0.6,0.8,0.6,0.8,0.7,0.8,0.3
115956,3,2,5,0.6,0.8,0.8,0.8,0.5,0.5,0.8,0.5,0.9,1.0,0.8,1.0
136014,3,2,5,0.6,0.4,0.8,0.9,0.6,0.6,0.8,0.3,0.7,0.9,0.8,0.8
1116,3,2,5,0.6,0.6,0.8,0.8,0.5,0.6,0.8,0.4,0.7,0.9,0.8,1.0
709,3,2,5,0.6,0.6,0.8,0.9,0.6,0.7,0.8,0.5,1.0,0.8,0.8,0.8
74328,3,2,5,0.6,0.6,0.8,0.7,0.7,0.7,0.8,0.5,0.6,0.8,0.8,0.7
